TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 1
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1760166031671241828, than.e@159df6c0-ddb7-49de-b167-9a128fa6b190, 16:12:02:986, 16:12:09:478, 8.35655, 6.49165, 1,  - , 6.19399
1769759311656560974, gas, 16:11:48:051, 16:12:09:478, 1.27086, 21.4267, 1,  - ,  - 
1781114547456414043, breed%2:36:00::, 16:11:35:854, 16:11:35:984, 1.99608e-11, 0.130256, 1,  - , 0.5
1809438733846590287, animals, 16:11:48:193, 16:12:01:638, 0.559889, 13.4449, 0,  - ,  - 
1812989693042441604, malleable, 16:12:05:566, 16:12:09:478, 17.0727, 3.91217, 0,  - ,  - 
1813877907577519463, exposure, 16:11:46:921, 16:12:02:535, 0, 15.6142, 1, 50, 0.000359999
1843204671893108518, carboniferous, 16:11:30:206, 16:12:03:280, 0, 33.0736, 1, 100, 0.000138497
1860442332870584331, introduced, 16:11:41:475, 16:11:54:971, 1.48906, 13.4969, 0, 100, 0.000419884
1864647128140858836, isotopes, 16:11:44:124, 16:11:55:759, 0, 11.6358, 0,  - ,  - 
1870216846309171124, do, 16:11:21:422, 16:12:09:478, 8.50404, 48.0554, 1, 50, 10.8391
1873405580618918137, mostly, 16:11:28:002, 16:11:51:443, 1.6589, 23.4414, 1, 150, 0.000302108
1886179734241909836, nmda, 16:11:44:548, 16:11:51:598, 1.70124, 7.05006, 0,  - ,  - 
1898843772708470624, exercise, 16:11:35:466, 16:11:36:271, 0, 0.804353, 1,  - , 0.5
1902012341293727168, pincers, 16:11:41:078, 16:11:58:332, 0, 17.2544, 0, 50, 0.000419893
1916521338160392721, ketalar, 16:12:05:415, 16:12:09:478, 21.0427, 4.0623, 0,  - ,  - 
1923223076929552340, halictidae, 16:11:23:342, 16:11:49:198, -5.27029e-09, 25.8557, 0, 250, 0.75118
1940759717387053692, flowers, 16:11:26:113, 16:11:42:826, 1.96957, 16.7135, 0, 100, 0.00104221
1942676198327501297, seen, 16:11:34:952, 16:11:40:526, 2.21425, 5.57437, 0, 50, 0
1953474123859449717, acetaminophen, 16:12:09:157, 16:12:09:478, 4.08598, 0.320444, 1,  - ,  - 
1959029479061491357, ketamine, 16:11:44:548, 16:12:09:478, 20.8074, 24.9298, 1, 100, 0.00036
1963091165040595300, withal%4:02:01::, 16:11:21:526, 16:11:21:845, -0.0262722, 0.318602, 1,  - , 23.8948
1979695730676886498, ancient, 16:11:24:118, 16:11:48:471, -1.91597e-14, 24.3535, 1, 250, 0.334453
