TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 08:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2568426765820356634, up, 16:51:55:359, 16:52:03:600, 0.503795, 8.24034, 1, 50, 0
2617075815045463248, minute, 16:51:56:885, 16:52:05:244, 0.37754, 8.35984, 1, 50, 0.000193237
2617335341609771701, groups, 16:52:07:777, 16:52:09:496, 6.90113, 1.71873, 0,  - ,  - 
2627470267415979986, coloration, 16:51:50:818, 16:52:09:496, 0, 18.678, 1, 100, 0.250255
2635402030244951882, distantly, 16:51:49:527, 16:52:05:112, 0.179482, 15.5848, 1, 100, 0.000452535
2637792174244261462, venom, 16:51:58:605, 16:52:09:496, 6.0541, 10.8909, 1, 100, 0.000193237
2641125407135968932, ago, 16:51:58:243, 16:52:02:245, 0.979306, 4.00173, 1, 50, 0.000193237
2659152379478806197, period, 16:51:56:651, 16:52:08:910, 1.33739, 12.2588, 1, 100, 0.000193237
2662205054195191929, attacks, 16:52:06:133, 16:52:09:496, 12.293, 3.36313, 0,  - ,  - 
2698553635456780036, perform, 16:51:53:617, 16:51:54:711, 0, 1.094, 1,  - , 1
2706886426757510819, flies, 16:52:06:809, 16:52:09:496, 9.25658, 2.68746, 1,  - ,  - 
2707066638420213660, coccinellidae, 16:52:00:984, 16:52:09:496, 5.66891, 8.51212, 0,  - ,  - 
2707861732838610075, dress, 16:51:53:499, 16:51:54:822, 0, 1.3237, 1,  - , 1.5
2732702729343114395, ommatidia, 16:52:03:744, 16:52:09:496, 3.34744, 5.75236, 0,  - ,  - 
2740508575295464561, I@f2c880f6-7804-4554-8538-01b79efe327d, 16:51:53:228, 16:51:53:738, -1.509e-09, 0.509324, 0,  - , 13.25
2754261793659963185, diseases, 16:51:55:018, 16:52:05:112, 0.115558, 10.0933, 0, 50, 7.66871e-05
2755052305851849635, first, 16:52:07:911, 16:52:09:496, 7.14859, 1.5853, 1,  - ,  - 
2759061462719891268, they, 16:51:56:536, 16:52:09:496, 6.97437, 12.9597, 0, 100, 0.000193237
2763085583458079676, coleoptera, 16:52:00:483, 16:52:09:496, 9.22387, 9.01317, 0,  - ,  - 
2764295276851076084, stores, 16:51:49:864, 16:51:57:876, -4.2127, 8.01207, 0, 50, 0.000375802
2813789921384747751, hydraulic.a@82bae129-68be-4ff7-b3cf-0d6c94fb7982, 16:52:04:832, 16:52:08:180, 1.17672, 3.34772, 0,  - , 3.26529
2834490855622106723, polymorphic, 16:52:04:007, 16:52:09:496, 13.6149, 5.48914, 1,  - ,  - 
2847908479068192118, each, 16:52:03:744, 16:52:09:496, 3.88543, 5.75236, 1,  - ,  - 
